5.86724e-07 1.32545e-05 1.54264e-05 1.20759e-05 1.28534e-06 1.20513e-05 1.77535e-06 1.13033e-05 5.82895e-06 6.34859e-06 3.8463e-06 1.54831e-05 4.52184e-05 6.01856e-05 9.35721e-06 2.5025e-06 2.38141e-06 2.68467e-06 2.48705e-06 1.57974e-06 2.34075e-06 8.89872e-07 5.24872e-06 6.05539e-06 3.85744e-05 3.3468e-05 2.62718e-05 1.75962e-05 7.2877e-07 2.77947e-06 7.17899e-06 1.0337e-05
3.37897e-06 1.20989e-05 3.25221e-06 4.63416e-06 5.85817e-06 4.5891e-06 2.79384e-06 1.20268e-05 1.77299e-05 4.43041e-06 5.71504e-06 2.23275e-05 4.20041e-06 2.79917e-05 2.66496e-06 7.86815e-06 2.43576e-06 4.71394e-06 1.55244e-05 4.03753e-05 2.29489e-05 3.46246e-06 3.39741e-06 9.37491e-06 2.77465e-05 6.82287e-06 1.81315e-06 5.6876e-07 1.21767e-05 1.88801e-05 5.98587e-06 2.29167e-06
2.44718e-06 8.60943e-06 6.31882e-06 1.45158e-05 5.86043e-06 1.18625e-06 6.00169e-06 1.2485e-05 2.70261e-05 1.85648e-05 2.40619e-06 1.32979e-05 5.39779e-05 2.78437e-05 2.3793e-07 1.17016e-05 6.15427e-06 2.70411e-05 6.80827e-05 6.7604e-05 8.9418e-06 1.27576e-05 1.25695e-06 8.57377e-06 3.07174e-06 1.01176e-06 3.63362e-06 1.04095e-05 5.51859e-06 6.49045e-06 7.82876e-06 2.87236e-06
2.43346e-06 2.57412e-05 1.93498e-05 1.71613e-05 2.00584e-06 1.37325e-05 7.3354e-06 1.56379e-06 7.65945e-06 1.4318e-05 1.16065e-05 1.24861e-05 4.8107e-06 1.37088e-05 6.10079e-07 1.90304e-05 1.45628e-05 3.65337e-05 7.79223e-05 3.6859e-05 5.5763e-06 1.36264e-05 4.81101e-06 6.17489e-06 1.6552e-07 1.25798e-06 8.01856e-07 4.12354e-06 1.00131e-05 3.40679e-06 6.37968e-06 4.46727e-06
8.11557e-06 4.11785e-05 1.54841e-05 1.14961e-05 3.15415e-06 1.94241e-05 6.0475e-07 5.97543e-06 3.98728e-07 6.58372e-06 1.12097e-05 3.26073e-05 9.69931e-05 4.34729e-05 4.25345e-06 6.00862e-06 1.25162e-05 1.42001e-05 2.1531e-05 1.52526e-05 1.53434e-05 2.3388e-05 6.7491e-06 1.62032e-06 5.96158e-06 2.53534e-06 1.08937e-06 1.80682e-06 7.6289e-06 1.38409e-05 2.13684e-05 9.03865e-06
1.45688e-05 1.92362e-05 7.78304e-06 6.63153e-06 7.67874e-06 1.75824e-05 1.28279e-06 8.79207e-06 9.18196e-06 5.67832e-06 6.6162e-06 1.64805e-05 2.49101e-06 1.22762e-05 1.07293e-05 9.59078e-07 1.00109e-05 5.92354e-06 4.12597e-06 8.06247e-06 1.61667e-05 2.17751e-05 2.63787e-06 3.33308e-06 5.90857e-06 1.66376e-06 4.76873e-07 1.51681e-06 5.4461e-06 9.16542e-06 1.56416e-05 1.18927e-05
1.19644e-05 1.09349e-07 1.85089e-05 1.10679e-05 5.74183e-06 2.58175e-05 1.5517e-05 1.1834e-05 2.13545e-05 1.19745e-05 1.39921e-06 2.68058e-05 3.12577e-05 5.00286e-06 4.61531e-07 3.124e-06 4.23095e-06 4.59594e-06 1.54254e-06 7.15679e-06 1.9782e-05 1.23485e-05 2.32228e-06 3.94843e-07 2.70135e-06 7.18074e-06 4.24371e-06 1.17079e-06 7.7084e-06 2.02496e-05 1.0091e-05 1.09964e-05
7.23241e-06 1.32388e-05 3.50462e-05 1.99098e-05 2.36149e-05 3.57621e-05 2.82502e-05 3.43797e-05 1.69261e-05 3.14987e-06 1.19754e-05 4.38623e-05 3.90936e-05 1.58343e-06 2.15165e-06 1.79582e-06 2.07177e-06 3.32415e-06 1.0087e-05 3.67256e-05 2.09072e-05 1.35053e-05 1.62317e-05 1.09895e-06 2.977e-07 6.82593e-06 6.98279e-06 4.54986e-07 2.20613e-06 1.19733e-05 8.43399e-06 1.10909e-05
1.2348e-06 2.76145e-06 3.5586e-06 2.16573e-06 1.25108e-05 1.75236e-05 2.425e-05 4.17734e-05 2.03331e-05 3.89845e-06 2.53205e-06 4.29909e-05 7.32003e-05 1.37037e-05 1.53277e-06 9.25701e-06 1.10821e-05 1.51866e-05 1.62011e-05 3.22433e-05 7.14117e-06 8.35392e-06 6.72886e-06 2.98426e-06 6.48083e-06 1.01452e-05 1.61573e-06 1.17968e-05 1.50549e-05 2.82757e-06 1.16228e-06 8.71465e-07
1.17997e-05 9.80081e-06 8.71844e-06 1.67712e-05 1.22549e-05 5.93625e-06 6.39353e-06 3.75529e-06 9.61308e-06 3.28189e-05 6.39216e-06 6.23352e-05 8.2728e-05 2.45568e-06 2.05282e-05 3.95959e-05 1.52581e-05 3.91037e-06 1.10902e-05 4.35919e-06 1.3012e-05 2.10849e-05 8.67693e-06 6.03199e-07 2.72482e-05 2.16035e-05 1.79081e-05 5.20958e-05 2.31631e-05 1.90398e-06 4.48386e-06 3.47508e-06
