simTime	Grav	Gmax	dvta	tgo_aim	UTAA_X	UTAA_Y	UTAA_Z	WOEA_X	WOEA_Y	WOEA_Z
0.792000	9.789003	38.667304	-140.625000	0.393349	0.986172	0.163514	-0.026990	0.000358	0.057833	0.363637
0.794000	9.789003	38.816962	-140.625000	0.390833	0.986062	0.164154	-0.027117	0.000363	0.058559	0.367844
0.796000	9.789003	38.967040	-140.625000	0.388321	0.985947	0.164822	-0.027245	0.000369	0.059298	0.372123
0.798000	9.789003	39.117538	-140.625000	0.385813	0.985831	0.165490	-0.027390	0.000374	0.060050	0.376474
0.800000	9.789003	39.268457	-140.625000	0.383309	0.985714	0.166165	-0.027524	0.000380	0.060815	0.380900
0.802000	9.789003	39.419796	-140.625000	0.380810	0.985593	0.166856	-0.027662	0.000385	0.061593	0.385403
0.804000	9.789003	39.571557	140.625000	0.378314	0.985473	0.167543	-0.027802	0.000391	0.062384	0.389984
0.806000	9.789003	39.723740	-140.625000	0.375823	0.985342	0.168286	-0.027948	0.000397	0.063189	0.394645
0.808000	9.789003	39.876345	-140.625000	0.373336	0.985224	0.168954	-0.028079	0.000403	0.064009	0.399388
0.810000	9.789004	40.029373	-140.625000	0.370852	0.985096	0.169674	-0.028223	0.000409	0.064843	0.404215
0.812000	9.789004	40.182823	-140.625000	0.368373	0.984967	0.170395	-0.028371	0.000415	0.065692	0.409128
0.814000	9.789004	40.344385	-140.625000	0.365899	0.984835	0.171137	-0.028508	0.000422	0.066556	0.414129
0.816000	9.789004	40.521104	-140.625000	0.363428	0.984702	0.171873	-0.028669	0.000428	0.067435	0.419220
0.818000	9.789004	40.698473	-140.625000	0.360961	0.984565	0.172628	-0.028821	0.000435	0.068331	0.424404
0.820000	9.789004	40.876494	-140.625000	0.358499	0.984426	0.173396	-0.028968	0.000442	0.069243	0.429682
0.822000	9.789004	41.055170	-140.625000	0.356041	0.984286	0.174163	-0.029118	0.000449	0.070172	0.435057
0.824000	9.789004	41.233381	-140.625000	0.353587	0.984143	0.174943	-0.029270	0.000456	0.071118	0.440529
0.826000	9.789004	41.411738	-140.625000	0.351140	0.983999	0.175729	-0.029428	0.000463	0.072081	0.446102
0.828000	9.789004	41.590239	-140.625000	0.348698	0.983851	0.176527	-0.029581	0.000470	0.073062	0.451776
0.830000	9.789004	41.768881	-140.625000	0.346261	0.983700	0.177342	-0.029750	0.000478	0.074061	0.457554
0.832000	9.789004	41.947663	-140.625000	0.343831	0.983547	0.178163	-0.029904	0.000485	0.075078	0.463440
0.834000	9.789004	42.126582	-140.625000	0.341406	0.983391	0.178994	-0.030060	0.000493	0.076114	0.469435
0.836000	9.789005	42.305637	-140.625000	0.338986	0.983232	0.179835	-0.030226	0.000501	0.077170	0.475542
0.838000	9.789005	42.484824	-140.625000	0.336573	0.983070	0.180692	-0.030396	0.000509	0.078246	0.481765
0.840000	9.789005	42.664142	-140.625000	0.334164	0.982905	0.181558	-0.030573	0.000517	0.079342	0.488106
0.842000	9.789005	42.843589	-140.625000	0.331761	0.982739	0.182427	-0.030738	0.000526	0.080459	0.494568
0.844000	9.789005	43.023161	-140.625000	0.329364	0.982569	0.183313	-0.030904	0.000534	0.081598	0.501154
0.846000	9.789005	43.202858	-140.625000	0.326972	0.982394	0.184215	-0.031084	0.000543	0.082759	0.507869
0.848000	9.789005	43.382676	-140.625000	0.324586	0.982218	0.185122	-0.031259	0.000552	0.083943	0.514714
0.850000	9.789005	43.562614	-140.625000	0.322205	0.982038	0.186045	-0.031440	0.000561	0.085149	0.521693
0.852000	9.789005	43.742669	-140.625000	0.319829	0.981854	0.186986	-0.031617	0.000570	0.086380	0.528811
0.854000	9.789005	43.922838	-140.625000	0.317459	0.981666	0.187939	-0.031801	0.000580	0.087635	0.536070
0.856000	9.789005	44.103120	-140.625000	0.315094	0.981476	0.188893	-0.031993	0.000590	0.088916	0.543474
0.858000	9.789005	44.283513	-150.000000	0.312735	0.981282	0.189871	-0.032174	0.000600	0.090222	0.551028
0.860000	9.789006	44.464013	-150.000000	0.310381	0.981086	0.190849	-0.032360	0.000610	0.091555	0.558736
0.862000	9.789006	44.644619	-150.000000	0.308032	0.980884	0.191852	-0.032556	0.000620	0.092915	0.566601
0.864000	9.789006	44.825328	-150.000000	0.305689	0.980677	0.192873	-0.032755	0.000631	0.094304	0.574628
0.866000	9.789006	45.006138	-150.000000	0.303350	0.980468	0.193902	-0.032944	0.000642	0.095721	0.582822
0.868000	9.789006	45.187047	-150.000000	0.301017	0.980253	0.194948	-0.033140	0.000653	0.097167	0.591187
0.870000	9.789006	45.368051	-150.000000	0.298690	0.980036	0.196006	-0.033340	0.000664	0.098645	0.599729
0.872000	9.789006	45.549150	-150.000000	0.296367	0.979812	0.197083	-0.033551	0.000676	0.100153	0.608451
0.874000	9.789006	45.730339	140.625000	0.294050	0.979585	0.198175	-0.033758	0.000688	0.101694	0.617359
0.876000	9.789006	45.911618	140.625000	0.291738	0.979354	0.199277	-0.033968	0.000700	0.103268	0.626459
0.878000	9.789006	46.092983	140.625000	0.289431	0.979118	0.200400	-0.034171	0.000713	0.104876	0.635757
0.880000	9.789006	46.274432	140.625000	0.287129	0.978876	0.201543	-0.034386	0.000725	0.106519	0.645257
0.882000	9.789006	46.455962	140.625000	0.284833	0.978631	0.202694	-0.034605	0.000738	0.108198	0.654966
0.884000	9.789007	46.637572	140.625000	0.282541	0.978380	0.203862	-0.034834	0.000752	0.109915	0.664890
0.886000	9.789007	46.819258	140.625000	0.280255	0.978120	0.205064	-0.035058	0.000766	0.111670	0.675035
0.888000	9.789007	47.001019	140.625000	0.277974	0.977859	0.206272	-0.035276	0.000780	0.113464	0.685409
0.890000	9.789007	47.182851	140.625000	0.275698	0.161120	-0.209271	0.964493	0.000794	0.115299	0.696017
0.892000	9.789007	47.364753	131.250000	0.273428	0.977315	0.208753	-0.035744	0.000809	0.117176	0.706868
0.894000	9.789007	47.546722	131.250000	0.271162	0.977036	0.210015	-0.035976	0.000824	0.119096	0.717969
0.896000	9.789007	47.728756	131.250000	0.268901	0.976750	0.211301	-0.036221	0.000839	0.121060	0.729327
0.898000	9.789007	47.910852	131.250000	0.266646	0.976457	0.212606	-0.036464	0.000855	0.123071	0.740951
0.900000	9.789007	48.093009	131.250000	0.264396	0.165993	-0.210986	0.963292	0.000871	0.125129	0.752848
0.902000	9.789007	48.275224	131.250000	0.262151	0.975850	0.215291	-0.036968	0.000888	0.127235	0.765028
0.904000	9.789007	48.457494	131.250000	0.259910	0.975537	0.216663	-0.037222	0.000905	0.129393	0.777500
0.906000	9.789007	48.639817	131.250000	0.257676	0.975217	0.218051	-0.037476	0.000922	0.131602	0.790273
0.908000	9.789008	48.822191	131.250000	0.255446	0.974888	0.219475	-0.037738	0.000940	0.133865	0.803358
0.910000	9.789008	49.004614	131.250000	0.253221	0.974552	0.220914	-0.038011	0.000959	0.136183	0.816763
0.912000	9.789008	49.187083	131.250000	0.251001	0.974209	0.222376	-0.038277	0.000978	0.138559	0.830500
0.914000	9.789008	49.369595	131.250000	0.248787	0.973857	0.223868	-0.038546	0.000997	0.140994	0.844580
0.916000	9.789008	49.552149	131.250000	0.246578	0.973497	0.225380	-0.038834	0.001017	0.143491	0.859014
0.918000	9.789008	49.734741	131.250000	0.244374	0.973127	0.226923	-0.039112	0.001038	0.146050	0.873814
